start,end,CE1,CE2,CR1,SM1,SM2,TM1,XH1,PM1
145300001,145350000,0,0,0,0,0,0,0,1
145350001,145400000,0,0,0,0,0,1,0,0
145400001,145450000,0,0,1,0,0,1,1,1
145450001,145500000,0,0,0,0,0,1,1,0
145500001,145550000,0,0,0,0,0,0,0,0
145550001,145600000,0,0,0,0,0,0,0,0
145600001,145650000,0,0,0,0,0,0,0,0
145650001,145700000,0,0,0,0,0,0,0,0
145700001,145750000,0,0,0,0,0,0,0,0
145750001,145800000,0,0,0,0,0,0,0,0
145800001,145850000,0,0,0,0,0,0,0,0
145850001,145900000,0,0,0,0,0,0,0,0
145900001,145950000,0,0,0,0,0,0,0,0
145950001,146000000,0,0,0,0,0,0,0,0
146000001,146050000,0,0,0,0,0,0,0,0
146050001,146100000,0,0,0,0,0,0,0,0
146100001,146150000,0,1,0,0,0,0,0,0
146150001,146200000,3,2,2,4,4,2,4,3
146200001,146250000,0,0,1,0,0,0,1,1
146250001,146300000,0,0,0,0,0,0,0,0
146300001,146350000,0,0,0,0,0,0,0,1
146350001,146400000,2,0,0,0,0,0,0,0
146400001,146450000,0,0,0,0,0,0,0,0
146450001,146500000,0,0,0,0,0,0,0,0
146500001,146550000,1,2,0,2,1,1,1,3
146550001,146600000,0,0,0,0,0,0,0,0
146600001,146650000,0,0,0,0,0,0,0,0
146650001,146700000,0,0,0,0,0,0,0,0
146700001,146750000,0,0,0,0,0,0,0,0
146750001,146800000,0,0,0,0,0,0,0,0
146800001,146850000,0,0,0,0,0,0,0,0
146850001,146900000,1,0,1,1,1,0,4,2
146900001,146950000,0,0,0,0,0,0,0,0
146950001,147000000,0,0,0,0,0,0,0,0
147000001,147050000,0,0,1,0,1,1,0,1
147050001,147100000,0,0,0,0,0,0,0,0
147100001,147150000,12,14,2,1,1,2,5,4
147150001,147200000,0,0,0,0,0,0,0,0
147200001,147250000,0,0,0,0,0,0,0,0
147250001,147300000,3,3,3,5,4,3,3,2
147300001,147350000,0,0,1,0,1,0,2,0
147350001,147400000,0,0,0,0,0,0,0,0
147400001,147450000,0,0,0,0,0,0,0,0
147450001,147500000,1,1,0,1,0,1,0,1
147500001,147550000,0,0,1,1,1,0,1,1
147550001,147600000,2,0,0,0,0,0,0,0
147600001,147650000,6,7,8,6,7,6,8,10
147650001,147700000,0,0,0,0,0,0,0,0
147700001,147750000,8,8,4,8,9,5,4,6
147750001,147800000,2,0,0,0,0,1,1,2
147800001,147850000,0,0,0,0,0,0,0,0
147850001,147900000,0,0,0,0,0,0,0,0
147900001,147950000,0,0,0,0,0,0,0,0
147950001,148000000,0,0,0,0,0,0,0,0
148000001,148050000,0,0,0,0,0,0,0,0
148050001,148100000,0,0,0,0,0,0,0,0
148100001,148150000,0,0,0,0,0,0,0,0
148150001,148200000,0,0,0,0,0,0,0,0
148200001,148250000,0,0,0,0,0,0,0,0
148250001,148300000,0,0,0,0,0,0,0,0
148300001,148350000,0,0,0,0,0,0,0,0
148350001,148400000,0,0,0,0,0,0,0,0
148400001,148450000,0,0,0,0,0,0,0,0
148450001,148500000,0,0,0,0,0,0,0,0
148500001,148550000,0,0,0,0,0,0,0,0
148550001,148600000,0,0,0,0,0,0,0,0
148600001,148650000,0,0,0,0,0,0,0,0
148650001,148700000,0,0,0,0,0,0,0,0
148700001,148750000,0,0,0,0,0,0,0,0
148750001,148800000,0,0,0,0,0,0,0,0
148800001,148850000,0,0,0,0,0,0,0,0
148850001,148900000,0,0,0,0,0,0,0,0
148900001,148950000,0,0,0,0,0,0,0,0
148950001,149000000,0,0,0,0,0,0,0,0
149000001,149050000,0,0,0,0,0,0,0,0
149050001,149100000,0,0,0,0,0,0,0,0
149100001,149150000,0,0,0,0,0,0,0,0
149150001,149200000,0,0,0,0,0,0,0,0
149200001,149250000,0,0,0,0,0,0,0,0
149250001,149300000,0,0,0,0,0,0,0,0
149300001,149350000,0,0,0,0,0,0,0,0
149350001,149400000,0,0,0,0,0,0,0,0
149400001,149450000,0,0,0,0,0,0,0,0
149450001,149500000,0,0,0,0,0,0,0,0
149500001,149550000,3,1,1,2,2,2,2,1
149550001,149600000,0,0,0,1,1,2,1,0
149600001,149650000,0,0,0,0,0,1,1,1
149650001,149700000,3,0,0,0,0,1,0,0
149700001,149750000,0,0,0,0,0,0,0,0
149750001,149800000,0,0,0,0,0,0,0,0
149800001,149850000,0,0,0,0,0,0,0,0
149850001,149900000,0,0,0,0,0,0,0,0
149900001,149950000,0,0,0,0,0,0,0,0
149950001,150000000,0,0,0,0,0,0,0,0
150000001,150050000,2,4,0,4,3,1,1,4
150050001,150100000,0,0,0,0,0,0,0,0
150100001,150150000,1,1,1,1,1,1,1,1
150150001,150200000,0,0,0,1,0,0,0,3
150200001,150250000,2,1,1,0,0,0,0,0
150250001,150300000,0,1,0,1,1,1,0,0
150300001,150350000,0,0,0,0,0,0,0,1
150350001,150400000,1,1,2,0,1,0,0,2
150400001,150450000,0,0,0,0,0,0,1,1
150450001,150500000,1,5,0,1,1,3,2,3
150500001,150550000,0,0,0,0,0,0,0,0
150550001,150600000,0,0,0,0,0,0,0,0
150600001,150650000,4,7,0,3,2,5,3,3
150650001,150700000,0,0,0,0,0,0,0,0
150700001,150750000,0,0,0,0,0,0,0,0
150750001,150800000,0,0,0,0,0,0,0,0
150800001,150850000,0,0,0,0,0,0,0,0
150850001,150900000,0,0,0,0,0,0,0,0
150900001,150950000,0,0,0,0,0,0,0,0
150950001,151000000,0,0,0,0,0,0,0,0
151000001,151050000,0,0,0,0,0,0,0,0
151050001,151100000,0,0,0,0,0,0,0,0
151100001,151150000,0,0,0,0,0,0,0,0
151150001,151200000,1,0,0,0,0,0,0,0
151200001,151250000,0,0,0,1,1,0,0,0
151250001,151300000,0,0,0,0,0,0,0,0
151300001,151350000,0,0,0,0,0,0,0,0
151350001,151400000,0,0,0,0,0,0,0,0
151400001,151450000,0,0,0,0,0,0,0,0
151450001,151500000,0,0,0,0,0,0,0,0
151500001,151550000,5,1,1,1,1,1,2,2
151550001,151600000,0,0,0,0,0,0,0,0
151600001,151650000,0,0,0,0,0,0,0,0
151650001,151700000,0,0,0,0,0,0,0,0
151700001,151750000,0,0,0,0,0,0,0,0
151750001,151800000,0,0,0,0,0,0,0,0
151800001,151850000,0,0,0,0,0,0,0,0
151850001,151900000,0,0,0,0,0,0,0,0
151900001,151950000,0,0,0,0,0,0,0,0
151950001,152000000,0,0,0,0,0,1,0,0
152000001,152050000,0,0,1,1,0,1,1,1
152050001,152100000,0,0,0,0,0,0,0,1
152100001,152150000,1,1,0,1,1,1,1,1
152150001,152200000,0,0,0,0,0,0,0,0
152200001,152250000,0,0,0,0,0,0,0,0
152250001,152300000,0,0,0,0,0,0,0,0
152300001,152350000,0,0,0,0,0,0,0,0
152350001,152400000,0,0,0,0,0,0,0,0
152400001,152450000,0,0,0,0,0,0,0,0
152450001,152500000,0,0,0,0,0,0,0,0
152500001,152550000,0,0,0,0,0,0,0,0
152550001,152600000,0,0,0,0,0,0,0,0
152600001,152650000,0,0,0,0,0,0,0,0
152650001,152700000,0,0,0,1,1,1,1,0
152700001,152750000,0,0,0,0,0,0,0,0
152750001,152800000,0,1,0,0,0,0,1,0
152800001,152850000,0,0,0,0,0,0,0,0
152850001,152900000,0,0,0,0,0,0,0,0
152900001,152950000,1,1,2,1,1,1,1,1
152950001,153000000,0,0,0,0,0,0,0,0
153000001,153050000,0,0,0,0,0,0,0,0
153050001,153100000,0,0,0,0,0,0,0,0
153100001,153150000,0,0,0,0,0,0,0,0
153150001,153200000,0,0,0,0,0,0,0,0
153200001,153250000,0,0,0,0,0,0,0,0
153250001,153300000,0,0,0,0,0,0,0,0
153300001,153350000,0,0,0,0,0,0,0,0
153350001,153400000,0,0,0,0,0,0,0,0
153400001,153450000,0,0,0,0,0,0,0,0
153450001,153500000,0,0,0,0,0,0,0,0
153500001,153550000,0,0,0,0,0,0,0,0
153550001,153600000,0,0,0,0,0,0,0,0
153600001,153650000,0,0,0,0,0,0,0,0
153650001,153700000,0,0,0,0,0,0,0,0
153700001,153750000,0,0,0,0,0,0,0,0
153750001,153800000,0,0,0,0,0,0,0,0
153800001,153850000,0,0,0,0,0,0,0,0
153850001,153900000,0,0,0,0,0,0,0,0
153900001,153950000,0,0,0,0,0,0,0,0
153950001,154000000,0,2,1,0,0,0,1,0
154000001,154050000,0,0,0,0,0,0,1,0
154050001,154100000,1,1,1,0,0,0,0,0
154100001,154150000,1,0,0,0,0,0,0,1
154150001,154200000,2,1,2,1,0,0,1,0
154200001,154250000,1,3,1,2,2,3,2,2
154250001,154300000,1,0,1,1,0,0,0,0
154300001,154350000,0,0,0,0,0,0,0,0
154350001,154400000,0,0,0,0,0,0,0,0
154400001,154450000,0,0,0,0,0,0,0,0
154450001,154500000,0,0,0,0,0,0,0,0
154500001,154550000,0,0,0,0,0,0,0,0
154550001,154600000,0,0,0,0,0,0,0,0
154600001,154650000,0,0,0,0,0,0,0,0
154650001,154700000,0,0,0,0,0,0,0,0
154700001,154750000,0,0,0,0,0,0,0,0
154750001,154800000,0,0,0,0,0,0,0,0
154800001,154850000,0,1,2,0,0,0,0,1
154850001,154900000,0,0,0,0,0,0,0,0
154900001,154950000,0,0,0,0,0,0,0,0
154950001,155000000,0,0,0,0,0,0,0,0
155000001,155050000,0,0,0,0,0,0,0,0
155050001,155100000,4,6,5,5,5,4,4,5
155100001,155150000,0,0,0,0,0,0,0,0
155150001,155200000,0,0,0,0,0,0,0,0
155200001,155250000,0,0,0,0,0,0,0,0
155250001,155300000,0,0,0,0,0,0,0,0
155300001,155350000,1,1,0,0,0,2,0,1
155350001,155400000,0,0,0,0,0,0,0,0
155400001,155450000,0,0,0,0,0,0,0,0
155450001,155500000,0,0,0,0,0,0,0,0
155500001,155550000,0,0,0,0,0,0,0,0
155550001,155600000,4,3,5,3,4,6,8,4
155600001,155650000,0,0,0,0,0,0,0,0
155650001,155700000,0,0,0,0,0,0,0,0
155700001,155750000,0,0,0,0,0,0,0,0
155750001,155800000,0,3,1,1,1,1,1,0
155800001,155850000,12,14,11,13,11,11,13,17
155850001,155900000,0,0,0,0,0,0,0,0
155900001,155950000,5,5,2,5,1,3,1,3
155950001,156000000,0,0,0,0,0,0,0,0
156000001,156050000,0,0,0,0,0,0,0,0
156050001,156100000,1,1,1,2,1,1,1,2
156100001,156150000,1,0,0,0,0,0,0,0
156150001,156200000,0,0,0,0,0,0,0,0
156200001,156250000,0,0,0,0,0,0,0,0
156250001,156300000,0,0,0,0,0,0,0,0
156300001,156350000,0,0,0,0,0,0,0,0
156350001,156400000,0,0,0,0,0,0,0,0
156400001,156450000,0,0,0,0,0,0,0,0
156450001,156500000,0,0,0,0,0,0,0,0
156500001,156550000,0,0,0,0,0,0,0,0
156550001,156600000,0,0,0,0,0,0,0,0
156600001,156650000,0,0,0,0,0,0,0,0
156650001,156700000,0,0,0,0,0,0,0,0
156700001,156750000,0,0,0,0,0,0,0,0
156750001,156800000,0,0,0,0,0,0,0,0
156800001,156850000,0,0,0,0,0,0,0,0
156850001,156900000,0,0,0,0,0,0,0,0
156900001,156950000,0,0,0,0,0,0,0,0
156950001,157000000,0,0,0,0,0,0,0,0
157000001,157050000,0,1,1,1,1,1,2,0
157050001,157100000,0,0,0,0,0,0,0,0
157100001,157150000,0,0,0,0,0,0,0,0
157150001,157200000,0,0,0,0,0,0,0,0
157200001,157250000,2,2,2,3,3,3,2,2
157250001,157300000,0,0,0,0,0,0,0,0
157300001,157350000,0,0,0,0,0,0,0,0
157350001,157400000,0,0,0,0,0,0,0,0
157400001,157450000,0,1,0,1,1,0,0,0
157450001,157500000,1,1,0,0,0,1,2,0
157500001,157550000,0,0,0,0,0,0,1,0
157550001,157600000,1,1,1,1,1,1,1,2
157600001,157650000,3,2,1,0,0,0,0,2
157650001,157700000,1,1,1,1,1,2,1,1
157700001,157750000,0,0,0,0,0,0,0,1
157750001,157800000,5,2,7,3,4,7,5,7
157800001,157850000,0,0,0,0,0,0,0,0
157850001,157900000,0,0,0,0,0,0,0,0
157900001,157950000,0,0,0,0,0,0,0,0
157950001,158000000,0,0,0,1,1,0,3,0
158000001,158050000,0,0,1,0,0,0,0,0
158050001,158100000,1,0,0,1,1,1,1,2
158100001,158150000,0,0,0,0,0,0,0,0
158150001,158200000,0,0,0,0,0,0,0,0
158200001,158250000,0,0,0,0,0,0,0,0
158250001,158300000,0,0,0,0,0,0,0,0
158300001,158350000,1,1,0,2,1,1,1,0
158350001,158400000,0,0,0,0,0,0,0,0
158400001,158450000,2,2,3,2,2,2,2,3
158450001,158500000,0,0,0,0,0,0,0,0
158500001,158550000,0,0,0,0,0,0,0,0
158550001,158600000,0,0,0,0,0,0,0,0
158600001,158650000,0,0,0,0,0,0,0,0
158650001,158700000,1,0,0,0,0,0,0,0
158700001,158750000,2,1,0,0,0,0,0,2
158750001,158800000,0,0,0,0,0,0,0,0
158800001,158850000,1,0,1,2,1,1,0,2
158850001,158900000,0,0,0,0,0,0,0,0
158900001,158950000,0,0,0,0,0,0,0,0
158950001,159000000,0,0,0,0,0,0,0,0
159000001,159050000,0,0,0,1,1,0,0,1
159050001,159100000,0,0,1,0,0,0,0,0
159100001,159150000,0,0,0,0,0,0,0,0
159150001,159200000,0,0,0,0,0,0,0,0
159200001,159250000,2,1,1,1,0,0,0,0
159250001,159300000,0,0,0,0,0,0,0,0
159300001,159350000,0,0,0,0,0,0,0,0
159350001,159400000,0,0,0,0,0,0,0,0
159400001,159450000,0,0,0,0,0,0,0,0
159450001,159500000,0,0,0,0,0,0,0,0
159500001,159550000,0,0,0,0,0,0,0,0
159550001,159600000,0,0,0,0,0,0,0,0
159600001,159650000,0,0,0,0,0,0,0,0
159650001,159700000,0,0,0,0,0,0,0,0
159700001,159750000,1,0,0,0,0,0,0,0
159750001,159800000,0,0,0,0,0,0,1,0
159800001,159850000,0,0,1,0,0,0,0,1
159850001,159900000,0,0,0,0,0,0,0,0
159900001,159950000,0,0,0,0,0,0,0,0
159950001,160000000,0,0,0,0,0,0,0,0
160000001,160050000,0,0,0,0,0,0,0,0
160050001,160100000,0,0,0,0,0,0,0,0
160100001,160150000,0,0,0,0,0,0,0,0
160150001,160200000,0,0,0,1,0,0,0,0
160200001,160250000,0,0,0,0,0,0,0,0
160250001,160300000,0,0,0,0,0,0,0,0
160300001,160350000,0,0,0,0,0,0,0,0
160350001,160400000,1,0,0,0,0,0,0,0
160400001,160450000,0,0,0,0,0,0,0,0
160450001,160500000,0,0,0,0,0,0,0,0
160500001,160550000,0,0,0,0,0,0,0,0
160550001,160600000,3,4,6,1,1,1,2,3
160600001,160650000,2,1,2,2,4,6,5,1
160650001,160700000,6,10,4,5,3,5,4,3
160700001,160750000,0,0,0,0,0,0,0,0
160750001,160800000,0,0,0,0,0,0,0,0
160800001,160850000,0,0,0,0,0,0,0,0
160850001,160900000,0,0,0,0,0,0,0,0
160900001,160950000,0,0,0,0,0,0,0,0
160950001,161000000,0,0,0,0,0,0,0,0
161000001,161050000,0,0,0,0,0,0,0,0
161050001,161100000,0,0,0,0,0,0,0,0
161100001,161150000,0,0,0,0,0,0,0,0
161150001,161200000,0,0,0,0,0,0,0,0
161200001,161250000,0,0,0,0,0,0,0,0
161250001,161300000,0,0,0,0,0,0,0,0
161300001,161350000,0,0,0,0,0,0,0,0
161350001,161400000,0,0,0,1,0,1,0,0
161400001,161450000,0,0,0,0,0,0,0,0
161450001,161500000,0,0,0,0,0,0,0,0
161500001,161550000,0,0,0,0,0,0,0,0
161550001,161600000,0,0,0,0,0,0,0,0
161600001,161650000,0,0,0,0,0,0,0,0
161650001,161700000,0,0,0,0,0,0,0,0
161700001,161750000,0,0,0,0,0,0,0,0
161750001,161800000,0,0,0,0,0,0,0,0
161800001,161850000,0,0,0,0,0,0,0,0
161850001,161900000,0,0,0,0,0,0,0,0
161900001,161950000,0,0,0,0,0,0,0,0
161950001,162000000,0,0,0,0,0,0,0,0
162000001,162050000,0,0,0,0,0,0,0,0
162050001,162100000,0,0,0,0,0,0,0,0
162100001,162150000,0,0,0,0,0,0,0,0
162150001,162200000,0,0,0,2,1,0,0,0
162200001,162250000,0,0,0,0,0,0,0,0
162250001,162300000,1,0,0,0,0,0,1,0
162300001,162350000,0,0,0,0,0,0,0,0
162350001,162400000,0,0,0,0,0,0,0,0
162400001,162450000,0,0,0,0,0,0,0,0
162450001,162500000,2,2,0,1,1,1,2,3
162500001,162550000,0,0,0,0,0,0,0,0
162550001,162600000,4,3,1,4,3,4,5,4
162600001,162650000,2,0,0,0,0,0,1,0
162650001,162700000,0,1,0,0,0,0,0,0
162700001,162750000,0,0,1,1,1,0,0,0
162750001,162800000,2,4,1,1,1,0,2,2
162800001,162850000,0,4,0,0,0,0,0,0
162850001,162900000,6,10,2,5,4,7,7,9
162900001,162950000,1,0,0,0,0,0,0,0
162950001,163000000,0,0,0,0,0,0,0,0
163000001,163050000,0,0,0,0,0,1,0,0
163050001,163100000,0,0,0,0,0,0,0,0
163100001,163150000,0,0,0,0,0,0,0,0
163150001,163200000,5,2,2,5,6,5,2,3
163200001,163250000,8,7,1,1,1,3,3,2
163250001,163300000,2,0,2,0,0,0,3,4
163300001,163350000,10,8,7,8,7,6,9,7
163350001,163400000,10,6,4,3,3,4,5,5
163400001,163450000,5,5,0,9,7,4,5,7
163450001,163500000,2,2,1,1,1,0,2,0
163500001,163550000,1,1,1,1,1,1,2,2
163550001,163600000,0,0,0,0,0,0,0,0
163600001,163650000,0,0,0,1,1,0,1,0
163650001,163700000,0,1,0,1,1,0,0,0
163700001,163750000,2,3,2,1,2,2,2,1
163750001,163800000,0,0,1,0,0,0,1,1
163800001,163850000,1,1,0,1,1,1,1,0
163850001,163900000,2,4,3,4,3,3,3,2
163900001,163950000,0,1,0,1,1,0,1,0
163950001,164000000,0,0,0,0,0,0,0,0
164000001,164050000,0,0,0,0,0,0,0,0
164050001,164100000,0,0,0,0,0,0,0,0
164100001,164150000,3,2,2,0,0,0,0,0
164150001,164200000,0,0,0,0,0,0,0,0
164200001,164250000,2,1,2,3,3,2,3,4
164250001,164300000,0,0,0,0,0,0,0,0
164300001,164350000,3,3,0,3,3,3,2,2
164350001,164400000,0,0,0,0,0,0,0,0
164400001,164450000,0,0,0,0,0,0,0,0
164450001,164500000,4,3,2,7,6,3,5,5
164500001,164550000,1,1,0,2,0,0,0,1
164550001,164600000,2,3,1,3,4,3,5,2
164600001,164650000,0,0,0,0,0,0,0,0
164650001,164700000,0,0,0,0,0,0,0,0
164700001,164750000,0,0,0,0,0,0,0,0
164750001,164800000,1,2,2,0,0,0,1,1
164800001,164850000,2,2,1,1,2,1,1,3
164850001,164900000,1,3,2,2,2,1,1,4
164900001,164950000,0,0,0,0,0,0,0,0
164950001,165000000,2,1,1,2,1,1,1,2
165000001,165050000,0,0,0,0,0,0,0,0
165050001,165100000,0,0,0,2,1,0,0,0
165100001,165150000,1,1,1,0,0,0,1,3
165150001,165200000,0,0,0,0,0,0,0,0
165200001,165250000,0,0,0,1,1,1,1,2
165250001,165300000,0,0,0,1,1,2,2,1
165300001,165350000,0,0,1,0,1,0,0,0
165350001,165400000,0,0,0,0,0,0,0,0
165400001,165450000,0,0,0,0,0,0,0,0
165450001,165500000,1,1,0,0,0,0,0,0
165500001,165550000,0,0,0,0,0,0,0,0
165550001,165600000,0,0,0,0,0,0,0,0
165600001,165650000,0,0,0,0,1,0,0,1
165650001,165700000,0,0,0,0,0,0,0,0
165700001,165750000,0,0,0,0,0,0,0,0
165750001,165800000,2,0,1,0,0,0,0,0
165800001,165850000,1,1,1,1,1,1,1,1
165850001,165900000,2,3,0,1,1,1,1,1
165900001,165950000,0,0,0,0,0,0,0,0
165950001,166000000,0,4,1,3,2,2,3,2
166000001,166050000,2,4,3,6,6,6,6,6
166050001,166100000,0,0,0,0,0,0,0,0
166100001,166150000,0,0,0,0,0,0,0,0
166150001,166200000,1,0,1,2,1,1,0,1
166200001,166250000,1,1,1,2,3,4,2,2
166250001,166300000,2,2,1,1,3,3,4,1
166300001,166350000,0,1,1,0,0,0,0,0
166350001,166400000,0,0,0,0,0,0,0,0
166400001,166450000,0,0,0,0,0,0,0,0
166450001,166500000,0,0,0,0,0,0,0,0
166500001,166550000,1,0,0,1,0,2,2,0
166550001,166600000,1,4,0,3,3,3,4,2
166600001,166650000,0,2,0,5,5,4,5,6
166650001,166700000,5,4,3,3,3,3,4,3
166700001,166750000,1,0,0,1,1,1,0,1
166750001,166800000,0,0,0,0,0,0,0,0
166800001,166850000,0,0,0,0,0,0,0,0
166850001,166900000,0,0,0,0,0,0,0,0
166900001,166950000,3,0,1,2,4,2,0,4
166950001,167000000,0,0,0,0,0,0,0,0
167000001,167050000,0,0,0,0,0,0,0,0
167050001,167100000,1,1,0,0,0,0,0,0
167100001,167150000,0,0,0,0,0,0,0,0
167150001,167200000,0,0,0,0,0,0,0,0
167200001,167250000,3,1,1,3,2,3,3,2
167250001,167300000,5,7,2,2,2,3,2,6
167300001,167350000,0,0,0,0,0,0,0,0
167350001,167400000,1,0,0,2,2,0,1,1
167400001,167450000,0,0,0,1,1,0,0,1
167450001,167500000,0,1,3,1,1,1,2,0
167500001,167550000,0,0,1,1,1,1,1,0
167550001,167600000,0,1,0,0,0,0,0,0
167600001,167650000,4,1,1,3,2,2,4,3
167650001,167700000,2,1,4,3,2,2,1,3
167700001,167750000,0,0,0,1,1,1,1,3
167750001,167800000,1,3,1,2,2,2,1,1
167800001,167850000,0,0,0,0,0,0,0,0
167850001,167900000,1,0,0,0,0,1,1,0
167900001,167950000,0,0,0,0,0,0,0,0
167950001,168000000,0,0,0,0,0,0,0,0
168000001,168050000,1,1,2,1,2,2,1,3
168050001,168100000,1,1,2,3,3,3,3,2
168100001,168150000,0,0,0,0,0,0,0,0
168150001,168200000,1,2,2,3,3,2,4,2
168200001,168250000,0,0,0,0,0,0,0,0
168250001,168300000,0,0,0,0,0,0,0,0
168300001,168350000,2,2,2,1,1,1,2,2
168350001,168400000,0,0,0,0,0,0,0,0
168400001,168450000,0,0,0,0,0,0,0,0
168450001,168500000,2,3,1,3,2,2,1,4
168500001,168550000,0,2,1,0,1,1,0,1
168550001,168600000,1,1,2,1,1,5,3,1
168600001,168650000,1,1,1,1,0,1,1,1
168650001,168700000,0,0,0,0,0,2,1,0
168700001,168750000,0,0,0,1,1,0,0,1
168750001,168800000,0,0,0,0,0,0,0,0
168800001,168850000,0,0,0,0,0,0,0,0
168850001,168900000,0,0,0,0,0,0,0,0
168900001,168950000,1,0,0,1,0,0,0,0
168950001,169000000,0,0,0,0,0,0,0,0
169000001,169050000,0,0,0,0,0,0,0,0
169050001,169100000,0,0,0,0,0,0,0,0
169100001,169150000,2,5,7,4,4,5,1,2
169150001,169200000,0,0,2,0,0,3,2,0
169200001,169250000,0,0,0,0,0,0,0,0
169250001,169300000,5,11,10,12,12,7,7,8
169300001,169350000,0,0,0,0,0,0,0,0
169350001,169400000,2,2,1,1,1,1,1,1
169400001,169450000,6,9,15,9,11,7,7,15
169450001,169500000,1,2,2,0,1,0,2,0
169500001,169550000,0,0,1,0,1,4,2,1
169550001,169600000,6,6,4,4,4,6,7,7
169600001,169650000,2,0,1,1,1,2,1,4
169650001,169700000,0,0,0,0,0,0,0,0
169700001,169750000,0,0,0,0,0,0,0,0
169750001,169800000,0,0,0,0,0,0,0,0
169800001,169850000,0,0,0,0,0,1,1,0
169850001,169900000,3,2,4,4,4,5,3,5
169900001,169950000,3,2,2,5,2,4,5,5
169950001,170000000,0,0,0,0,0,0,0,0
170000001,170050000,0,0,0,0,0,0,0,0
170050001,170100000,0,0,0,1,1,2,3,1
170100001,170150000,0,0,0,0,0,0,0,0
170150001,170200000,0,0,0,0,0,0,0,0
170200001,170250000,0,0,0,0,0,0,0,0
170250001,170300000,0,0,2,0,0,0,0,1
170300001,170350000,3,0,2,0,0,0,1,2
170350001,170400000,1,1,0,1,1,1,1,1
170400001,170450000,0,0,0,0,0,0,0,0
170450001,170500000,0,0,0,0,0,0,0,0
170500001,170550000,0,0,0,0,0,0,0,0
170550001,170600000,0,0,0,0,0,0,0,0
170600001,170650000,0,0,0,0,0,0,0,0
170650001,170700000,0,0,0,0,0,0,0,0
170700001,170750000,0,0,0,0,0,0,0,0
170750001,170800000,0,0,0,0,0,0,0,0
170800001,170850000,0,0,0,0,0,0,0,0
170850001,170900000,0,0,0,0,0,0,0,0
170900001,170950000,0,0,0,0,0,0,0,0
170950001,171000000,0,0,0,0,0,0,0,0
171000001,171050000,0,0,0,0,0,0,0,0
171050001,171100000,4,8,8,7,3,7,7,4
171100001,171150000,0,0,0,0,0,0,0,0
171150001,171200000,0,0,0,0,0,0,0,0
171200001,171250000,0,0,0,0,0,0,0,0
171250001,171300000,0,0,0,0,0,0,0,0
171300001,171350000,0,0,0,0,0,0,0,0
171350001,171400000,0,0,0,0,0,0,0,0
171400001,171450000,0,0,0,0,0,0,0,0
171450001,171500000,0,0,0,0,0,0,0,0
171500001,171550000,4,2,4,5,0,6,2,3
171550001,171600000,0,0,0,0,0,0,0,0
171600001,171650000,0,0,0,0,0,0,0,0
171650001,171700000,0,0,0,0,0,0,0,0
171700001,171750000,0,1,0,0,2,0,0,1
171750001,171800000,5,10,4,12,8,7,8,12
171800001,171850000,3,2,1,2,2,2,2,3
171850001,171900000,0,0,0,0,0,0,0,0
171900001,171950000,0,0,0,0,0,0,0,0
171950001,172000000,0,0,0,0,0,1,1,1
172000001,172050000,0,0,0,0,0,0,0,0
172050001,172100000,0,0,0,0,0,0,0,0
172100001,172150000,0,0,0,0,0,0,0,0
172150001,172200000,0,0,0,0,0,0,0,0
172200001,172250000,0,0,0,0,0,0,0,0
172250001,172300000,0,0,0,0,0,0,0,0
172300001,172350000,0,0,0,0,0,0,0,0
172350001,172400000,0,0,0,0,0,0,0,0
172400001,172450000,0,0,0,0,0,0,0,0
172450001,172500000,0,0,0,0,0,0,0,0
172500001,172550000,0,0,0,0,0,0,0,0
172550001,172600000,2,0,0,2,1,0,1,1
172600001,172650000,0,0,0,0,0,0,0,0
172650001,172700000,0,0,0,0,0,0,0,0
172700001,172750000,0,0,0,0,0,0,0,0
172750001,172800000,0,0,0,0,0,0,0,0
172800001,172850000,0,0,0,0,0,0,0,0
172850001,172900000,0,0,0,0,0,0,0,0
172900001,172950000,0,0,0,0,0,1,0,0
172950001,173000000,1,0,0,0,0,0,0,0
173000001,173050000,0,1,0,1,1,0,0,0
173050001,173100000,0,0,0,0,0,0,0,0
173100001,173150000,2,4,2,3,3,4,3,4
173150001,173200000,0,0,0,1,0,2,2,0
173200001,173250000,1,1,1,3,2,2,2,3
173250001,173300000,0,0,0,0,0,0,0,0
173300001,173350000,1,2,1,1,1,3,2,2
173350001,173400000,2,2,0,5,2,0,7,4
173400001,173450000,22,18,19,12,12,11,15,14
173450001,173500000,6,4,3,5,6,5,5,5
173500001,173550000,1,1,1,2,2,1,4,2
173550001,173600000,4,5,2,3,2,0,2,6
173600001,173650000,1,4,0,1,1,1,1,0
173650001,173700000,0,0,0,0,0,0,0,0
173700001,173750000,0,0,0,0,0,0,0,0
173750001,173800000,0,0,0,0,0,0,0,0
173800001,173850000,0,0,0,0,0,0,0,0
173850001,173900000,0,0,0,0,0,0,0,0
173900001,173950000,0,0,0,0,0,0,0,0
173950001,174000000,0,0,0,0,0,0,0,0
174000001,174050000,0,0,0,0,0,0,0,0
174050001,174100000,0,0,0,0,0,0,0,0
174100001,174150000,0,0,0,0,0,0,0,0
174150001,174200000,0,0,0,1,0,1,1,0
174200001,174250000,0,0,0,0,0,0,0,0
174250001,174300000,0,0,0,0,0,0,0,0
174300001,174350000,0,0,0,0,0,0,0,0
